listing_id,id,date,reviewer_id,reviewer_name,comments
58506,409829815,2022-02-08,25252227,Suzy,"Studio Yindi is an absolute gem. John and Pam are fabulous hosts and have thought of everything. I stayed in the studio for a month and they went out of their way to make me feel at home, and ensure I had everything I needed.<br/>The studio is larger than it looks in the photos and very well equipped. There’s lots of natural light and a lovely garden to enjoy.<br/>It’s one of the best Airbnb’s I’ve stayed in - you can tell they’ve put a lot of time and care into making it welcoming and comfortable.<br/>Highly recommend!"
58506,400377494,2022-02-08,191507627,Daniela,Super tolle Unterkunft mit netten Gastgebern!
58506,367481840,2022-02-08,103160493,Karen,Great value accommodation in fantastic location. Lovely setting made us feel we were in nature not in the middle of a major city.
58506,457812669,2022-02-08,246879675,Kyung Ok,의사소통이 잘 되었고 호스트분들은 아주 친절했어요. 도움이 필요할때마다 적극 도와주셨어요. 첫날 도착했을때 아이가 있어어 배고플까봐 늦은밤인데도 마트까지 데려다주셨어요. 동네는 치안이 아주 좋았고 깨끗했어요. 시티는 아니지만 시티에 가는 버스노선이 많았어요. 출퇴근시간에는 243번이 자주오지만 낮에는 한시간에 한대만 와요. 하지만 시간표보고 시간표에 맞춰 다니면 많이 불편하지 않아요. 최근 안좋은 후기보고 가기전에 걱정했지만 저는 불편하지않고 잘 지내고 왔어요. 옆집은 공사했지만 많이 시끄럽지 않았어요. 거의 신경쓰이지 않았어요. 호스트분들이 넘 친절하시고 잘 머물고왔습니다
58506,459147173,2022-02-08,165337502,Joshua,"John's place was great for my weekend in Sydney. Location was ideal for my needs to visit family in surrounding suburbs but also a short trip into the CBD. The apartment was spacious and had everything I needed, and was nice and clean. <br/><br/>John was a great host, he made check in and out very easy and was very quick to respond to any messages I sent through."
58506,462124032,2022-02-08,45612058,Sharyn,Great studio perfect for our family of four. It had everything we needed and more.
58506,516780149,2022-02-08,268856202,Dearne,Very peaceful quiet location while still close to everything you possibly could need on your stay . Very clean and comfortable accommodation and will definitely book again . Thanks  john for all your help you are a very accommodating man . Overall a fantastic experience
58506,568030519,2022-02-08,152690685,Andrew,"It was a fantastic place to stay, a quick walk down to the water.  John was very hospitable, even when we were very delayed with our flight 6 hours behind schedule.  He went out of his way to make sure we were as comfortable as possible.  He went above and beyond.  The property is nice and privately located at the back of the residence.  It was a nice relaxing respite from our busy trip."
58506,566593253,2022-02-08,46589663,Lucy,I’d rather not say. Have given feedback to owner.
58506,564915566,2022-02-08,85398736,Frances,Lovely quiet location in Mosman. Nice relaxing outdoor area. Walking distance to Spit junction. Nice open space
58506,564086310,2022-02-08,244047696,Sandra,A lovely basic private space close to many areas of Sydney. The hosts are very knowledgeable and thoughtful.
58506,560814202,2022-02-08,273651832,Dean,Friendly and hospitable. Great leafy residence in a quiet corner of Mosman.
58506,558368800,2022-02-08,24885479,Jo,"Friendly hosts, nice private area with a lovely little garden for my baby and i to relax in. Hosts very kindly gave us the use of a highchair while we were there. A gem!"
58506,556583299,2022-02-08,596019,Jen,We stayed at Studio Yindi for two nights and thoroughly enjoyed ou
58506,362215542,2022-02-08,200049379,Justin,"Everything was great,no complaints. Had everything we needed, great location. Neat and tidy,not far from anything really. John was a fantastic host with a lot of local knowledge. Highly recommend and will be back in the future.. Cheers"
58506,555703674,2022-02-08,47170528,Kerry,Fantastic little piece of paradise in a very quiet area that is close to all that the northern beaches have to offer. Very reasonable price for a large space.
58506,553342587,2022-02-08,11113072,Ulrike,"To stay at Johns and Pams house was a great experience. They are extremly helpful, very kind, open hearded, child-friendly, interesting conversation partners and they think about our needs especialy as a family in Sydney (the welcome-milk in the fridge for the kids for example was awsome :) <br/>Grocery stores are 15 minutes by walk, the busstation 2 minutes, one nice playground 4 minutes and the neighbourhood is very nice and quiet.  In short: fantastic accommodation!!!"
58506,545731420,2022-02-08,21869037,Chris,"John’s place was perfect for our short stay for a wedding. We were welcomed with a lovely bottle of wine, and milk and John was very helpful with our questions. <br/>Thanks for your hospitality John."
58506,544755633,2022-02-08,25472080,Alex,"John greeted us at the door when we checked in and made us feel very comfortable throughout our stay. He lent me and my kids cards for public transport and gave us some advice on where to go to see the sights and walk in the parks. The space was compact, simple and very comfortable. The location was also fantastic, only a short trip to trains, ferries and the zoo."
58506,540161573,2022-02-08,42964833,Terry,Value for money!!! Street parking easy and close!
58506,537599249,2022-02-08,42889924,Sue,Yindi Studio is bright and spacious and overlooks a small garden.  It is perfect for a stay in Mosman - we will return again. John and Pamela were very friendly and  considerate hosts.
58506,530542035,2022-02-08,293642782,Giada,Good place to be! Very welcoming people! Close to everything !
58506,525487070,2022-02-08,35517146,Helen,Studio Yindi suited us perfectly for our four days in Sydney for a family wedding. It had everything we needed and was comfortable and economical. We weren’t there enough to enjoy the garden but with four adults staying there we valued the generous living spaces. The location is great and John was a friendly and welcoming host.
58506,554228299,2022-02-08,226940494,Jessah,"Excellent accommodation, great location, spot-on communication."
58506,108693126,2022-02-08,22416658,Brendan,"John made us very welcome and provided us with local information regarding bus and ferry services etc. Space was big enough to sleep, lie around and use kitchen."
58506,361129154,2022-02-08,3350164,Felipe,We enjoy our stay this place
58506,107288429,2022-02-08,19712428,Lynette,"We had a lovely stay here across our family wedding weekend. <br/><br/>John was very helpful accommodating early check in and late check out for us which was greatly appreciated.<br/><br/>The street and area was lovely and quiet and the studio had a lovely relaxed outlook across the small backyard garden with water glimpses of you wander down the pathway. The sounds of only birds chirping was lovely.<br/><br/>The open plan layout was perfect for what we needed to get ready for the wedding and also have a nice relaxing outlook.<br/><br/>I was the bride staying their Friday night with my parents and 10 month old son. John brought down son additional toys and was very thoughtful. Saturday night my parents, sister and her partner stayed and had an enjoyable stay also.<br/><br/>We are very grateful for the gorgeous little place so practical and so close to our wedding ceremony and reception at the spot so great for the family :-) <br/><br/>Thank you to John for being so helpful and flexible. It was a lovely find. Would be nice to come back soon to reminisce our special day. "
58506,7815529,2022-02-08,8836737,Emma,Studio Yindi offered simple accommodation with everything we needed at a great price. The location was brilliant and the host excellent (thanks John). There was plenty of space and having a garden was really good (especially with kids). Would certainly recommend.
58506,4815867,2022-02-08,6326015,Najieb,John's place was in a nice suburb close to public transport.john himself is a very nice person and he is very helpful regarding any concerns you may have his place is more suited for a family with kids but we had fun so I suppose anyone can .
58506,4604846,2022-02-08,524675,Sally,"We really enjoyed our stay at Studio Yindi.  John was a welcoming and helpful host (assisting us with navigating Sydney) by providing us with directions and maps.  The place is great value dollars wise (compared to booking a hotel room!).  The accommodation is very spacious, clean, the beds comfortable and warm.  
<br/>
<br/>It is also located in the lovely North Shore of Sydney - Taronga Zoo is a 5 minute drive and city 10-15mins...  We will definately stay here again on our next Sydney adventure...
<br/>"
58506,4116088,2022-02-08,5050767,Anne-Jo,"We had a great time in the spacious apartment in the beautiful neighbourhood Mosman. At the end of the street, you can take the bus. Within 15 minutes you're downtown. With a family with two young children, this was a good deal. Yohn is nice and helpful host. "
58506,3979302,2022-02-08,2777628,Valerie,"Well we were rather surprised to find that the area was so  hilly when we arrived, thank goodness we decided to get a cab from the city. My husband has Emphysema and had I known the area I would not have booked it. We actually found it to be quite noisy from the owners above they didn't seem to be concerned that there were guests in the flat under them and it sounded morning and night like a herd of elephants above us, also I don't know that the door that divide to owners house from the flat I didn't think afforded that much privacy, they appeared to be very flimsy and we were always hearing scratching noises, which was a bit disconcerting. I think it is a fairly cheap sort of set up and not what I would consider any more than 3 stars at the most. We would not stay there again.
<br/>"
58506,3928092,2022-02-08,5101932,Joyce,"We stayed two nights at Studio Yindi which is airy and spacious, located in a safe and leafy suburb. It is 5 mins drive to the beautiful Balmoral Beach. We know Sydney quite well already and so John let us enjoy absolute privacy during our stay. We had no problems finding parking. Thanks John for a wonderful stay! "
58506,3857192,2022-02-08,3564981,Alena,My mother and I enjoyed staying at John's spacious Studio Yindi which has a very pleasant garden. The location is probably the best for those with a car. But if you don't mind a ten minute walk up the road to the shops and main road or have patience to wait for public transport or taxi then the place would be ideal as it really gives a sense of home. We did not have a chance to talk to John much as we were busy running around but it is obvious that he hosted many happy travellers from around the world and can provide a good advice on things to do to explore Sydney.
58506,3565689,2022-02-08,4150446,Mirja,"We had a lovely time in Sydney och Studio Yindi, which is a prefect place to stay. Close to nice beaches and not too far from CBD. "
58506,3491553,2022-02-08,2105307,Wendy,"We loved staying at Studio Yindi. The apartment is spacious and has lots of daylight and Pam and John are very friendly and helpful. On the first day, John showed us around the area for shopping facilities. He was also very helpful with any ""travel needs"" we had, e.g. printing airline tickets etc. 
<br/>
<br/>The area is very quiet and safe. There are walking trails nearby. There is a nice Yoga Studio close by. Balmoral Beach (with the best Fish&Chips :-) ) Is up the hill and down again, about 20 minutes walking.
<br/>
<br/>We definitely recommend the studio for your visit to Sydney and would go back anytime."
58506,3445713,2022-02-08,3377045,Stefan,The reservation was canceled 32 days before arrival. This is an automated posting.
58506,3320761,2022-02-08,4042211,Raz,"Our stay at the Studio Yindi as very pleasant. The location is good, and there is no problem getting into the city center. The apartment is spacious and convinient and the host, John Young, is very helpful and hospitable. Highly recommended."
58506,3219657,2022-02-08,4045664,Anders,"Stayed for a month with 3 kids and it was great. Good studio, nice garden, great people. The location is a bit off the beaten track; on the other hand the neighborhood is very plesant and quiet."
58506,2884986,2022-02-08,1690451,Niek,Mosman is a very nice place to stay when exploring the Sydney region. The studio is located in a quit residential area and with John's help we were able to use the public transport (both ferry & bus) to take us to the city center. There is also a nice beach nearby.
58506,2586045,2022-02-08,2490391,Helen,"Studio Yindi was excellent value for us we booked it for a month . It was well equiped , light and spacious . Ideal location to catch the bus 2 mins from apartment to go into the city . We had a car , but we did also use public transport . Everything you need is in the apartment , nice garden to sit in the evening , and watch the numerous birds , fruit bats , roost in the trees .  John and Pam were very nice and helpful hosts .Nothing was too much trouble for them , they are very knowedgable about places to visit ."
58506,2492714,2022-02-08,2822475,Amy,The reservation was canceled 29 days before arrival. This is an automated posting.
58506,7925967,2022-02-08,912923,Matt,"Great place for a few people to stay.  It did help to have a Rental Car to get around as buses and walking would take some time.  The area is in a great neighborhood with lots to see and do within 5-20 min car ride.  
<br/>
<br/>The studio apt was suitable for 3-4 people.  We did awaken to chirping birds early each morning (5AM), but otherwise slept fine.   "
58506,1982345,2022-02-08,2727209,Jeongtae,Jong's Studio was great place to stay in. The facilities are beyoud my expectations and also the pictures shown at the profile. I and my family spent there really happy time together. It was very quiet and spacious and also warm. And the environment was so beautiful. We walked go out and come back by walking. Thank you John and Pam. I strongly recommend this place to others who find good accomodations. 
58506,8129446,2022-02-08,6228815,Talia,"I was visting Australia when my sister/ best friend was getting married there in October 2013.  My eight year old son, my mother and I stayed in Austrailia for 3 weeks, and we spent 3 nights at Studio Yindi in Mosman.  We thought that Studio Yindi was a comforatble, safe, quaint but bareboned apartment.  Good location.. safe and beautiful scenery, walking distance to Spit's Junction, great stores and resturants.  Buses are close by and the ferry is easy to get to off the bus.  The apartment is funky, old fashoined and sparse, but you get what you pay for.  "
58506,8727327,2022-02-08,305587,Mireille,"John and Pam hosted the lot of us (myself, husband, son, parents and sister, whew!) in the ground floor unit below their residence for 3 weeks. We all converged on Sydney for a wedding and family reunion of sorts, and our party's volume waxed and waned like the moon throughout our stay. But throughout it they were fantastic hosts and we even got the chance to spend some time sharing stories and drinks with them.
<br/>
<br/>It was the perfect place for my parents and 2.5 year old son, who spent the most time there and got to enjoy a peaceful side to a major metropolis. 
<br/>
<br/>All in all, everyone had a wonderful time and we owe them a great deal of thanks for accommodating us!"
58506,11826324,2022-02-08,11242158,Vanessa,"Great studio in a pleasant location. Very central to the city- taxi to CBD in about 10mins. very roomy with good amenities. John was considerate, on one morning we woke to footsteps and plumbing usage above our bedroom at 6am and mentioned this & they were very quiet the next morning which was great.  I think its good value for money compared to a lot of Sydney accommodation on offer. "
58506,11655977,2022-02-08,9656517,Purnata,"We had a memorable time at John's place. We mostly used to be out, but felt completely at home at all times we were there. John and Pam are friendly and helpful, and we will consider staying again on our next visit !"
58506,11343949,2022-02-08,10580073,Prita,"The location is gorgeous, there's a lot of space in the living area and John is a perfect host. 
<br/>It isn't great for really young kids, probably not for under 5 years. I also found it a bit too dirty, but to be fair I didn't raise this with John while there.
<br/>"
58506,11282224,2022-02-08,1396644,Raquel,"John is the perfect host. He was at home when we arrived there and he help us with all that we need to know and gave us some advices were to go or what to see that we love it.
<br/>
<br/>The house is perfect and very near to the centre, you have buses and everything you can need it at any moment.
<br/>"
58506,11167992,2022-02-08,4643721,Kerry,"We really enjoyed our stay at Studio Yindi - it was just right for us.  We had complete privacy, but were still able to interact with Pam and John whenever we wanted to.  The neighbourhood was charming - loved being woken up to the sounds of the birds, but at the same time it was peaceful and quiet.  Close to public transportation routes if you are ok with hilly walks...we are.  Lots of room to spread out and feel comfortable."
58506,11021287,2022-02-08,4611595,Angus And Tina,"A great, spacious apartment below the house. Very close to everything in the area. John was very easy to deal with."
58506,10958342,2022-02-08,11880993,Peter,"Studio Yindi is a great place to stay at. It has all you need away from home.
<br/>John was very helpful and provided a lot of practical information. Thanks John you made our stay in Sydney a very comfortable one."
58506,10875610,2022-02-08,11002444,Mey,John is friendly and very accommodating. The studio is located at a very lovely area and very well equipped. We enjoyed our stay there. Thank you John.  
58506,10712816,2022-02-08,9661456,Emmanuel,"Un studio très bien placé  et bien desservi pour visiter Sydney et ses environs, dans un secteur calme. John est disponible pour tout ce dont on peut avoir besoin.
<br/>"
58506,10447118,2022-02-08,1693034,Nick,"The studio in Mosman is a fantastic place to stay for anyone wanting to have easy access to all that Sydney has to offer. Located in a beautiful suburb with minutes drive of the harbour.
<br/>
<br/>The Studio was well equipped with everything we needed for our stay including a few little extra food condiment items that previous guests had left behind.
<br/>
<br/>highly recommend "
58506,10110869,2022-02-08,4977154,Corina,"It's been the perfect place for us in Sydney! Away from big city life (yet close enough and easy to reach with the bus), the charming studio with a pretty little garden was very relaxing. John and his  wife were very friendly and helpful! Would stay here again anytime!"
58506,9698497,2022-02-08,5184749,Stefan,"Fantastic place, very nice and helpful hosts. A bit out of hectic Sydney CBD, in a posh suburb, with loads of birds, and about 2 km to Balmoral beach. Fully equipped, nice for a smaller family. A good base if you have time, and are in no rush to see all ""Sydney sights""."
58506,9280659,2022-02-08,5584285,Kerrie,"We had a wonderful stay at Studio Yindi. John was extremely helpful, despite his wife being unwell at the time. We would not hesitate to recommend Studio Yindi, particularly loved the private garden and deck chairs which made our stay very relaxing."
58506,9226236,2022-02-08,8100624,Mohamed Yusof,"John was a great host that was very helpful. it was a relaxing stay as the unit is facing greenery and not too far from the city. Manly Beach was an attraction for the kids. And yes, we will consider to return back."
58506,8943823,2022-02-08,8450205,Olga,Very good place is Mosman. Very kind John. everything was fine
58506,8199853,2022-02-08,9319623,Daniel,"Great accommodation, lovely area and friendly hosts. Would highly recommend this well priced accommodation and hope to stay here again."
58506,1895378,2022-02-08,1840907,Diana,Studio Yindi is very spacious and light with all basic requirements available. Host John Young respected our privacy but also was available to chat and advise on best local eateries.  Weather was very cold but Studio Yindi is comfortable with efficient gas heaters. A lovely part of Mosman to be in. We would like to stay again. 
58506,1848695,2022-02-08,2459151,Cynthia,"After a 15-hour flight from L.A., we needed a brief respite in a quiet and convenient location in Sydney. And that's exactly what we found at Studio Yindi. Long before our arrival, host John Young provided clear / concise directions and options to reach Studio Yindi from the airport. Upon our arrival and during our stay, he suggested ferry rides and landmarks / sites to visit ""off the beaten path"" such as Cockatoo Island that we found very enjoyable. Studio Yindi itself is clean and well provisioned: two space heaters to keep the chill off in winter and ample flatware and utensils for those wishing to prepare breakfasts or other meals to hold down expenses. Public buses to / from the City run very frequently, making Studio Yindi an easy commute to all the tourist spots. "
58506,1767320,2022-02-08,2131674,Hock Huat,"Studio Yindi is very well set up and it definitely feels like home.  My family had so much fun here.
<br/>
<br/>The host, John and his wife are also very helpful and prompt with all my queries prior to our arrival and had also showed consideration and flexibility in allowing us an early check in and late check out on our booking dates.
<br/>
<br/>I would definitely recommend Studio Yindi to those  who intend to visit Sydney."
58506,360222,2022-02-08,598354,Nancy,"John was extremely generous host--offered us lots of local information, occasional rides and use of a computer.  His wife gave me an excellent book suggestion.  Both are friendly and welcoming.  The location is a 15 minute bus ride (over the Harbor Bridge) to downtown Sydney or a slightly longer trip on the ferry (passing glorious views of the Opera House and Harbor Bridge)  It is not a luxurious accommodation but having a kitchen and washing machine make it very attractive to budget conscious travelers."
58506,315082,2022-02-08,632125,Helen,"We had a fantastic family weekend in Sydney, and Studio Yindi served as the ideal base-camp. We had everything we needed at our disposal, and our hosts were kind to check in with us every now and then to ensure that was the case. "
58506,299687,2022-02-08,373745,Duncan,"My sisters, Mum and I had a lovely weekend at Studio Yindi. John met us as we arrived and gave us helpful local information about transport, getting supplies and good places to eat. There was helpful transport information in the unit. We were warm and cosy, a quiet space for us to spend time together and talk a lot."
58506,247550,2022-02-08,316457,Viv,"John and Pam made us very welcome.  John was kind enough to show us round the area in his car and gave us lifts to the ferry and restaurant area of Mosman. The accommodation is spacious but basic.  The floor is mostly bare concrete, although there are a couple of rugs and the bedroom is carpeted. There is no oven, just a double hob.  Also drying clothes in wet weather is a problem.  The studio is in a pleasant street, very peaceful with a small garden.  There is a regular bus service into the city.  "
58506,243533,2022-02-08,477302,Joyce,John and Pam are good host who provide help whenever required.   We enjoy the 6-day stay at their studio.   The studio is tranquil and spacious with beautiful natural scene and nice neighbors.  Transport is convenient to the city and the beaches nearby.   Remember to visit Manly and Balmoral Beach.  They are fabulous!
58506,233957,2022-02-08,407400,Michelle,"We loved staying at Studio Yindi. Perfect position to see the Sydney sights, yet quiet and private. John and Pam were fantastic hosts...friendly and full of local knowledge and guidance. We would have liked to spend a bit more time getting to know them better, but everyone's schedules were very hectic! Next time John, I'll bring my paint clothes and give you a hand! The Studio itself is charming with everything we needed at hand. Waking up hearing the birds in the morning was wonderful...such a quiet street that it felt we could have been miles away from busy Sydney. Buses and ferries only a short walk away... perfect position. Thanks so much for helping make our stay so lovely...we'll be back for sure! xxx"
58506,227747,2022-02-08,358277,Susan,"We had a wonderful stay at Studio Yindi, which was lovely and fully equipped for our needs. The wireless internet was definitely a plus, and busing/ferrying into the city was convenient. "
58506,221734,2022-02-08,345733,David,"John and Pam were excellent hosts, very helpful and informative about the local area. they arranged taxis etc without any problems at all. The apartment itself was certainly big enough for our family of 3 and we could have comfortably fitted another person in  it. whilst it was described as a fully working kitchen it was only a portable 2 ring cooker and full laundry facilities - be aware the washing machine is shared with the main house and they require access to what is effectively your space to use it.
<br/>it would also benefit from a thorough cleaning from top to bottom and we felt we left it cleaner than when we arrived although on the day we  left the next people were due to arrive an hour after our vacating the property so we were asked to wash the bedding in time for the next person. this quick turnaround is not enough time to cater for people correctly. "
58506,197657,2022-02-08,353996,Daniel,"We enjoyed staying with John and Pam, who were very kind and gracious hosts."
58506,187372,2022-02-08,356662,Sandy,"We stayed at studio yindi for a week in february and had a great stay. We travelled around sydney purely using buses and would recommend a look at the sydney buses website as the bus stop is a 5 minute walk. Mosman is a great area to stay in, and any travel to the CBD involves a wee trip over the harbour bridge which we never got bored of, and it is also quite handy for Manly and Balmoral beach which are both wonderful. John and Pam are excellent hosts and very knowledgable about Sydney in fact John even took us out in his boat which was one of the highlights of our trip. "
58506,183423,2022-02-08,340181,Rodney,"My partner, Mom and I stayed at Studio Yindi last week.  The apartment had everything we needed - coffee maker, hairdryer, washing machine, and lots more.  We loved the downtown Mosman area which is about a 15 minute walk from the studio (or a super short bus ride) and really enjoyed exploring surrounding Cremorne and Balmoral on foot.    Getting in and out of CBD by bus is super easy as well.  John is a great host, I would definitely recommend this accommodation to others.  "
58506,180643,2022-02-08,376621,Shahar,"Studio Yindi is by far the best value accommodation option in North Sydney. The price per square meter beats any other offer for sure... it has privacy and a small garden, parking is free (which is not so common in Sydney) and John is a great and helpful host. "
58506,172405,2022-02-08,237665,Kate,"When staying at Studio Yindi i was a backpacker and hence the facilities seemed extremely luxurious. If you are looking for a nice place to crash then this is perfect. The hosts gave us a friendly welcome and the place itself is fairly well equipped. Lovely spacious area to chill out in with a small bedroom on the side. The kitchen facilities are not as brilliant as they could be - lacking an oven or hob, however if you are wanting to eat out a lot or can prepare microwave meals then this isn't an issue. It's a nice location with suitable walks around the area and a bus service nearby. I enjoyed staying here and would return."
58506,163428,2022-02-08,281945,Barbora,"The house has a great location.....close to the public transport, the bech, restaurants, shops and close enough to the city....
<br/>there is a lot of place in the apartment, and a nice garden right in front....
<br/>all the basic kitchenware is there, as well as a washing machine....
<br/>and John and Pam are very nice and extremly helpful hosts...."
58506,107988523,2022-02-08,38440173,Anna,The studio was perfect for what we needed in our short stay. The area was lovely and very quiet. Super for walks down to the bay. The house provided us with everything we needed from wi fi to a hairdryer to a washing machine and detergent. The host allowed us to arrive early which was a great bonus due to us arriving in Sydney at 5am.
58506,409137,2022-02-08,799036,Jeffrey,John is the perfect host.  Very welcoming and accommodating.   I loved the studio and will be sad to leave.
58506,446195,2022-02-08,777663,Srini,We stayed at Yindi for four nights.  It was a nice place and the best part was John's personal willingness to help with local transportation as well as provide good local insights. The accommodation is in a nice residential neighborhood and.  We enjoyed our stay.
58506,502296,2022-02-08,863531,Lisa,"The place was comfortable, spacious, and well equipped. The location was quite convenient and peaceful. The host, John, was very friendly and helpful.  He guided us with better options for directions.  We all were happy and satisfied."
58506,515290,2022-02-08,254365,Maureen,"Hospitality is alive and well in living at Studio Yindi! What a fabulous experience--both in the accommodations and the assistance provided by John. As Americans visiting Australia for the first time, we didn't know anything about how to get around and John took care of things before we even had to ask.
<br/>
<br/>The apartment itself was perfect for our needs, with easy-to-access (and fast) Internet, comfy beds and a wonderfully hot shower.
<br/>
<br/>A perfect Aussie experience!
<br/>
<br/>"
58506,1553626,2022-02-08,1440931,Veri,"John and Pam were great hosts. Even before I got to Australia, John gave me heaps of information not only about Sydney but all the other places I was planning to visit. He was very responsive and got back to me very quickly and was vey helpful In every instance. The day we arrived, Pam was nice enough to give us a ride to the grocery since it was raining. They often offered to give us a ride whenever they could.
<br/>Their home is in a beautiful location; in fact, we couldn't have asked for a better one. The Studio had everything you will ever need and at one point we needed an extra bed for my mom and John was able get us another bed. My husband had an incident whilst Pam and John were out of town they were very helpful and even from a distance were able to help my husband sort things out.
<br/>We will always cherish the time we spent at Studio Yindi. We would definitely recommend Studio Yindi to anyone and would stay here again. Thank you John and Pam for the lovely time!"
58506,1415451,2022-02-08,2473361,James,"David, Sarah, and I had an excellent stay at Studio Yindi. 
<br/>
<br/>The accommodation was everything I expected, with a few added conveniences, including wifi. Beds and furniture were comfortable, the kitchen had all useful stuff one might want, and building itself was light and airy. 
<br/>
<br/>John was a gracious and informative host (you're welcome to pick his brain about public transport), and I would be pleased to stay there again. "
58506,1363278,2022-02-08,1300379,Adrian,"Thanks John, another quiet, comfortable and convenient stay at Studio Yindi. You are an excellent host. We look forward to staying again. Regards Adrian"
58506,1245207,2022-02-08,1528802,Henry,It was not easy for our children to leave everything and everyone they've ever known behind in Florida and come to Australia. John Young went a long way in easing our transition. It also helped that John's dog Muffin took to the kids and let them befriend her. I would recommend staying with John!
58506,1090180,2022-02-08,1920308,Marc,"Excellent place to stay, lovely neighbourhood, very convenient as the studio is very well equipped. John has been a wonderful host, helping us whenever we needed to. Would love to come back if Australia wasn't so far from France!"
58506,1057944,2022-02-08,1710744,Kate,"A lovely part of Sydney to stay in - a leafy affluent suburb, with great views of the harbour from the end of the street.  Within 20 minutes walk of a busy shopping strip, with frequent bus routes passing.  This is a great spot as it is close to the CBD, Kirribilli and also Manly.  
<br/>
<br/>John was helpful and the house well equipped with the cooking facilities (lots of pots and pans, utensils etc) being excellent.  
<br/>"
58506,1032248,2022-02-08,1848568,Massimiliano,"A perfect, comfortable, lovely accomodation for our week in Sydney! 
<br/>John was a great host, really family-friendly and despite being so busy he let us know that he was available should we have needed anything.
<br/>The apartment is very spacious, well equipped, with a nice garden and Mosman is a quiet, charming suburb close to the city centre. The ideal location, even for a family with children.
<br/>Highly recommended!
<br/>Max, Marcella and Alice (1 year old!) - from Livorno (Italy)"
58506,12110570,2022-02-08,1699906,Rowena,"My husband, teenage daughter and myself had a week staying at Studio Yindi.
<br/>The Studio was spacious, clean, an outside private area to sit listening to the birds was a highlight. We found John very helpful and the communication beforehand was fantastic, lots of ideas of places to visit in Sydney etc. The price was very reasonable too. We will be back for sure and recommend this accommodation to anyone normally we would stay in a 4 or 5 star hotel but thought we would give this a go. I am glad we did as it gave me more money to spend on shopping!  The kitchen was well equipped to so we had a few meals in as well."
58506,999028,2022-02-08,1616833,Paul,"John and Pam are an extremely nice, helpful and generous couple. The accomodation was exactly what we wanted and expected...clean, well equipped, comfortable, quiet and not pretentious! Mosman and the surrounding area is fantastic with lots to see and do. There are plenty of excellent cafes and restaurants nearby. The bus is close and if you are visiting on a Sunday, take advantage of the inexpensive allday fare available for families ($10 for family of 4) on all Sydney bus, ferries and trains. Studio Yindi is an excellent spacious base for exploring Sydney. Book it and you won't be dissapointed! Thanks John and Pam and we will definitely see you again soon!"
58506,884870,2022-02-08,1529156,John,"The Yindi Studio was great. comfortable, clean with everything needed for a business stay. John the host was laid back and friendly. Fully recommend to anyone thinking of  a change from hotel life! jd"
58506,880147,2022-02-08,867445,François,"We spent a real nice time in the Studio. Yindi studio is located in a quiet suburb very near from Sydney Center and the beach. John was very helpful : dropping us at the harbour, at the train station, showing us the area around the studio, giving to us a lot of information .... 
<br/>We enjoyed our stay in Mosman. It was really easy to visit Sydney and the Blue Mountains.
<br/>We  hope that we can come again  !"
58506,828607,2022-02-08,927891,Emma,Great location. Well appointed and airy unit which suited us as a family of four perfectly for our six day stay. Friendly and very helpful hosts. 
58506,597079,2022-02-08,687282,Fergus,"Loved our stay in Studio Yindi. Really quite location, close to bus routes into CBD. 15 mins walk to the center of Mosman and only a short trip to Balmoral beach. Would love to return again."
58506,548433,2022-02-08,627243,Rula,"We enjoyed our stay at Studio Yindi. It was large, private and clean. I will definitly go back again. Thanks Pam and John, pleasure to meet you :)"
58506,538111,2022-02-08,1120537,Rebecca,The host canceled my reservation 162 days before arrival.
58506,985265,2022-02-08,1711295,Oschar,"Nice, Clean and private studio. 20min distance by bus to the city.
<br/>everything is great!"
58506,12602115,2022-02-08,7761305,Julien,"Le quartier de Mosman où se situe la location de John est magnifique, calme, à deux pas de l'arrêt de bus pour Sydney (accès au centre ville en 30 minutes) et assez proche à pied du centre de Mosman, de la plage et des commerces (30 minutes à pied).
<br/>La location est bien équipée (Wifi, machine à laver le linge), lumineuse et assez grande pour une famille de 4 personnes.
<br/>John est très sympathique et serviable.
<br/>Il faut noter toutefois que le studio est assez froid (sur la période du mois de mai) malgré la présence de chauffages d'appoint au gaz. Nous avons été assez déçus de la propreté des lieux (WC, vaisselle et poussière sur les canapés et sol). Enfin, le studio n'est séparé de la maison de John que par une porte coulissante laissant passer tous les bruits de la vie courante....
<br/>Malgré ces désagréments, le studio de John reste une bonne étape dans la banlieue de Sydney.
<br/>"
58506,2227914,2022-02-08,2438815,Breige,Appartment Yindi was great had everything needed for a long stay.  John was very helpful as was his wife would highly recommend a stay here.  My husband loved the private garden in fact with the wonderful Sydney weather it was hard to get him to leave it.  Would love to come back and stay here again.
58506,12941488,2022-02-08,10400848,Béla,We have got what we expected to get. John gave us good advices. It has good location in Sydney. 
58506,56713605,2022-02-08,22331655,Thierry,"John was a great host, very informative and kind. The location was quiet and nice in line with what was advertized. 
<br/>
<br/>Overall great experience. Will certainly recommend the place
<br/>
<br/>Thierry"
58506,56297924,2022-02-08,26632533,Erika,"Amazing stay at yindi studio ! Great place near the beach and the zoo and easy to go in town. 
<br/>John and his wife are charming people. We loved our stay !"
